t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
0.14,0,flow,-0.2958082341141673,0.0889354768402087,1.5381315133438407,-0.7267316532549902,-0.08881828372229256,0.9960478464795888,-0.38033135893188214,0.039481002510047825,0.0,0.0
0.15,0,flow,-0.27993656737698214,0.08179093697063738,1.6354966625449667,-0.702366671259878,-0.08169977388168753,0.9966569856012053,-0.35799445962253873,0.035584019260270106,0.0,0.0
0.16,0,flow,-0.2631131070754174,0.07488421593029565,1.7284195493486187,-0.6791802187259119,-0.07481424819112363,0.9971974870945057,-0.334902024963608,0.03161250980170094,0.0,0.0
0.17,0,flow,-0.24538441420390897,0.06820314485936806,1.816470825437005,-0.6572503302852216,-0.06815028074743179,0.9976750669602034,-0.31107952217248763,0.027631055762439738,0.0,0.0
0.18,0,flow,-0.22680138633533511,0.06173473713082475,1.8992132713974945,-0.6366622901862771,-0.06169553092637726,0.9980950162503129,-0.2865575109035077,0.02370439131554658,0.0,0.0
0.19,0,flow,-0.20741931215681086,0.05546512348320162,1.9762068047081554,-0.6175070475586778,-0.055436689225231255,0.9984622043361207,-0.2613719052152056,0.01989657709635162,0.0,0.0
0.2,0,flow,-0.18729787080251212,0.04937950474570658,2.0470145036371745,-0.5998792857412913,-0.04935943989229713,0.998781079963732,-0.2355641463057225,0.01627010938401885,0.0,0.0
0.21,0,flow,-0.16650106619826005,0.043462125485935484,2.1112095607348795,-0.5838751753164887,-0.043448443768541525,0.9990556704879323,-0.2091812684069126,0.0128849799696088,0.0,0.0
0.22,0,flow,-0.14509708785416686,0.03769627149546404,2.168383006909718,-0.5695898645326541,-0.03768734434031372,0.9992895796897787,-0.18227584237477928,0.009797706940872675,0.0,0.0
0.23,0,flow,-0.12315809151069468,0.03206429336680008,2.218151971321257,-0.5571147857629063,-0.03205879933151414,0.9994859845867884,-0.15490578495639545,0.007060361115245661,0.0,0.0
0.24,0,flow,-0.10075989575627219,0.026547657508739556,2.260168170656777,-0.5465348801789213,-0.02654453925060422,0.9996476316362547,-0.12713402644335253,0.00471961661893705,0.0,0.0
0.25,0,flow,-0.07798159410881743,0.02112702482401118,2.2941262622025698,-0.5379258621536105,-0.021125453180350837,0.9997768327121432,-0.0990280352946113,0.002815856695563723,0.0,0.0
0.26,0,flow,-0.05490508592040395,0.015782355989430816,2.3197716571353895,-0.5313516572176756,-0.015781700812124162,0.9998754612047825,-0.07065920503348483,0.0013823668218346796,0.0,0.0
0.27,0,flow,-0.03161453357285146,0.010493040917649058,2.336907381205442,-0.5268621502247182,-0.010492848364574323,0.999944948551268,-0.042102115858272594,0.00044464629593010674,0.0,0.0
